# invariantly_plato_starves
-- res/dining/dining_2.aut
naive,630996,467222,458743,473024,458744,713998,1630592,761300,531482,549779,500691,469007,452050,471239,449819,493104,698379,454281,525681,454728,534160,20856771,566735,512740,448926,448034,363692,372618,389575,477040,385113,396715,332455,318621,413226,455620,383774,365031,431523,326207,317282,341827,317729,422598,389128,320407,343165,320853,345396,320406,316390,384220,364585,367263,361908,365031,448479,365478,410995,362800,365031,432861,368601,507831,543977,641705,862153,480610,373064,392252,458297,383327,364585,319960,319961,392699,324423,336918,391807,422151,356999,321299,349859,354322,321745,356106,319960,323084,351197,317729,319514,513186,573430,665356,664018,527913,376634,391360,365031,367262
EmersonAndLei,329331,253916,286492,322637,243205,251238,248560,242760,237850,286492,244991,238297,251238,246329,239635,242313,242759,283814,243205,236958,328886,388237,509170,310589,253023,287384,241420,244990,253916,238743,243205,240082,272658,4216158,252131,244544,250791,244098,242313,244991,240974,243206,248560,301664,256593,248561,268196,248114,245437,250792,244544,246329,242313,243206,243652,240974,240082,251684,237850,240082,244544,239636,240528,247221,247668,295416,301664,269534,242759,227141,212861,255700,214646,211075,209736,249899,210629,210630,213307,249007,211968,211968,210183,252131,212861,211076,210629,281583,211521,210183,212861,237851,211075,211522,209290,235173,212415,210183,210183,234280
Smart,165559,126735,124503,122718,124503,195011,185640,211968,165112,190548,132982,125842,122719,123165,123611,149940,137891,122718,122272,121380,124057,141461,141014,121379,121380,123611,120933,121379,146816,121826,123164,120933,120041,120487,141461,153510,125396,120933,122272,120487,147262,143692,121826,121826,151278,121379,123164,148155,122718,126288,120488,124503,120934,146815,172252,141907,141460,137444,158865,139676,122718,121380,123164,121826,122718,146370,121826,123611,120933,120933,120041,150832,146815,122272,121379,120933,120041,121380,149493,122718,123165,120041,125396,124504,147262,147262,120933,120934,123164,122718,133428,180731,125396,129858,121379,121380,167790,158865,126735,121825
-- res/dining/dining_8.aut
naive,4081837,3635588,4690073,4623136,5586141,4674455,4225975,3867191,3779280,3986785,4735591,4300945,3877009,4604394,41711310,1623006,1813554,1614528,1493594,1351687,1415947,1316879,1307508,1481992,1372215,1440490,1386941,1438259,1323128,1380247,1358827,1349903,1320450,1362397,1378462,1320897,38501890,1350795,1428442,1345886,1346778,1309294,1359720,1426657,1433797,1872460,2267390,2747999,3436561,2642239,2282116,2702482,2390554,2434732,2107632,1575258,1553838,57106444,2070594,2174123,2574409,2081304,2039802,1621668,1528848,2012582,2131284,1579720,2057207,1563656,1649335,2015259,2179925,1796597,1770268,1513676,1613189,1933149,1624345,45423207,1648443,1598017,1600694,1530187,1729660,1659152,1552945,1577043,1797936,1822926,1506982,1510998,1526171,1498503,1627023,1730552,1474852,1457449,1541789,1917977
EmersonAndLei,1135256,1112051,1145074,41344940,948725,910794,894282,940246,1166048,1217366,1132579,1001382,929089,1136149,964344,957650,946048,954079,962558,969698,1167832,1112945,1012538,1196393,926412,914809,917487,908116,922842,1065196,949617,1201747,1133472,938461,921057,928197,921504,40410495,983086,859475,910347,900976,1032174,907223,897406,892051,934891,894729,1023248,965236,876432,917041,911239,939799,917487,1037082,890713,913918,917487,905885,900976,896960,904992,896068,900976,918380,1095541,915702,946493,915256,919272,954079,925520,943816,37989596,1062965,984425,986655,1110713,1027711,1034404,1267793,1293228,1038867,1045114,1094648,1086615,1095987,1191484,1379801,1030389,949171,958543,906331,958543,955418,921057,927305,1281180,1017447
Smart,506939,519434,468115,496228,506939,489089,518541,463206,513186,464545,514079,459190,493105,457852,663572,962112,841625,814404,529697,485519,520772,40532321,583247,534606,516310,525235,603775,626533,615823,948725,575661,519434,534160,519433,528805,531036,517202,527912,574768,558257,495782,510955,530144,477486,568074,671158,601990,663572,533713,484626,527020,475701,501137,468115,510509,460528,588602,540407,471684,525235,476594,507385,507385,486858,510062,654646,792092,647953,578338,524343,562720,480164,522557,463206,540407,510062,466776,505154,478378,514971,472131,510062,463206,556472,732295,498460,531482,651523,569860,634565,598866,565397,601543,760854,562273,596189,41070050,998259,852335,840733
-- res/dining/dining_9.aut
naive,17062318,17592462,59021296,5640583,6401883,7380507,22606512,7297059,7776775,8200265,7309554,6666063,22443631,7102940,6945861,7078843,7682171,23425825,7306875,6204196,5797663,5544640,22546268,5885574,6842777,6523709,7888337,7955276,24842217,8004809,7311338,5704397,5427723,5989104,22101805,7567485,7172555,7412637,7211379,7291703,23071503,6960140,6931581,6695962,6464358,7544727,8368501,28396143,9678688,7420670,8565744,10350292,10801896,26652649,10328426,9856295,9801852,9729113,9016901,9930371,26416583,12204009,10662665,10764411,10381529,10851430,10015159,10380191,27442063,9406476,9692522,11209320,9961609,10385100,9916984,26462101,9613089,9412277,8115925,9749194,9418970,9350695,8768340,25083192,7981604,7720994,9165947,9289112,10611348,9530087,7696898,22359290,6647321,8601890,8794669,11373094,10006234,10745668,9331506,48820498
EmersonAndLei,8558603,8210975,8113693,6151092,5373727,5188533,6791905,4078713,4148774,3961796,3991695,3910923,12261574,4057293,4065772,4001512,4179119,4124230,4005082,3991695,4144311,4048368,4167963,4120214,12044698,4738268,4541473,3960457,3921187,4312547,5182286,4001512,4430357,4483460,4248734,5234497,4210803,4960500,17020818,6257746,6378232,4536118,6789227,6204195,5374173,5759732,5521435,4018916,3851573,4006867,4076928,12842591,4130924,3998388,4027841,4235792,3989017,4057293,4142526,3935913,4057739,4093439,4013561,4252304,4674901,15827994,4325488,4429464,3987232,4329951,4723988,4012221,4264798,4478552,4080051,3973398,4737822,4185366,4251411,13482511,3996157,4037211,4703015,4216157,3983662,4051046,4194738,3997049,3926096,3852018,4170194,4242040,3922080,3935020,13322308,4441959,4111736,3916278,3968490,4014007
Smart,2158951,2143332,2209377,2021952,2004103,2196882,2067471,2739967,2883659,2264265,2391893,2109418,2371366,2005442,2129945,2055868,2022845,12027294,2077287,2323170,3448163,2039357,2018829,2021060,2420006,2295949,2403496,2055421,1965725,2111203,2169661,2600291,2012136,2224549,2117004,2117004,2295503,2072825,2238384,2250878,2581548,2917127,2068809,2044265,2082196,2648040,10861246,2104955,1994732,2539155,2065239,2181710,2141547,2141101,3301794,3454411,3751166,2222764,3052341,1989823,1982236,1963940,2024184,2131730,2096476,2020614,1980897,1990716,2035786,2314692,1984467,2074164,2013474,1924224,2016152,10415891,2155827,2025969,2183049,2003210,2102724,2236152,2214286,2605646,2282116,2512826,3026459,2315138,1917977,2062561,2291041,1968850,2032663,2091121,1980452,2745322,2563252,2096922,2158951,2041588
-- res/dining/dining_10.aut
naive,58467502,59212737,138452222,19767032,21115595,21319084,20247641,111183304,24215238,24101445,23948828,24627572,54121932,22753327,22912638,22559209,23420469,56655286,23488746,24624448,23017953,22468174,53731911,23668138,25768630,26186765,23901079,55859624,22956371,22664970,23573533,24158565,24325015,56438409,22098235,21979979,22941644,26440680,28681741,74095577,33905082,33373599,39164123,25993093,23151381,55330820,23838604,22529311,22240142,23052315,23953290,57483524,23498116,22804200,22915762,22010324,22105821,22490934,60140041,24133129,23457062,23488299,22208458,22303509,22758683,52473935,22962172,23809598,23041158,23747124,24214345,23055884,52632354,22360628,23918036,23547651,23471788,23994345,24418281,53714954,22450325,22619007,24034954,23680186,23472234,23835034,57379548,22968866,22462820,22500751,23895278,23222782,23993006,24000592,58457238,24550371,25196539,24546355,25861003,26564291
EmersonAndLei,16970391,17381833,17287674,16092620,16346089,16305034,16321545,19090965,17128809,17283212,17762929,17225646,17281426,16893636,36995354,16482641,16414811,16245236,20394904,18864270,20365451,22141521,18387230,17284996,16860614,16604467,16211768,37205537,16660248,17077491,16747266,17555869,17073921,17005644,17623699,16595096,16299233,16505400,16450065,40762139,19497051,18567069,17011446,17905282,17195747,17281426,16714691,16809295,16402763,16638828,16400531,17747310,39054345,18077088,17079722,17383617,17181467,16543331,16336271,16549578,16528605,16812865,17256436,17037329,17843700,39372967,19182445,16653108,16791891,16313513,16659802,16477732,16348767,17348810,16935583,17319357,17027957,18029786,39541649,16597773,16774042,16454081,16451850,16394284,17957939,17595139,19256969,17571935,19447963,17271163,17756234,38065459,16582154,16569213,16222924,18020414,17966418,17084184,17602279,17202441
Smart,8712113,9019578,8100752,8652316,8673289,8169029,8056127,8206067,8555479,8441240,31993352,8162334,8355560,8978524,8544770,8127973,8976739,8363593,8703634,8800916,9908060,8498806,9020025,8304688,9155238,8249800,8579577,8011949,8166797,8172152,8169474,7943227,8190448,8193572,8376087,8195804,29671521,8906677,8193572,9603718,8509962,8674628,8483187,8778604,8655886,8747367,9356050,8072193,8282375,8218562,8450165,8147608,8217223,8397061,8211422,8178846,8250692,8101199,8475155,8061929,8414019,9458687,8650531,8569760,30553308,9326598,8267649,8916495,8364485,8924528,8214099,8481403,8175276,8346635,8053896,8108785,8244444,8376088,8314059,8554587,8370732,8239536,9028950,8396169,8173045,8901322,8498360,9167287,8235074,9077591,8432761,30938867,8846880,8174383,8253369,8084687,8127527,8166351,8422051,8361808
-- res/dining/dining_11.aut
naive,937431473,101352892,88601337,417868600,71820155,69967330,407877985,69573739,70502382,414528875,70133335,414051835,70554147,70094957,428260393,76642318,78726300,381023185,77653071,91374771,627894648,85910903,85159866,92177127,296974478,78638834,79177010,117046565,82801442,78586177,81055718,119806614,76509335,75647629,102775086,83315967,101885266,79478675,100598731,77088120,81941968,78896766,128165744,103985313,142517101,132809854,118021619,94344111,79501433,80661680,88486204,107576722,128569153,79522853,68153776,99965058,69517958,67968582,70379664,100089562,68616981,69786600,72296748,68940958,100147575,71286888,68484446,67686999,104267789,68848138,71474758,71115528,69198444,101904902,71082059,70663479,68519253,70127980,111500587,96214339,105207142,105214282,153277942,74847506,68449193,70268994,71933502,107113963,69426477,72556465,71396665,68175195,101072201,70541206,67885133,68805745,72329771,103670707,69473333,73146406
EmersonAndLei,52196369,44846207,46362114,84456132,45655255,47846337,46166657,47467472,49841068,44843083,44324989,82053083,48678145,46322844,46046616,46022965,47590637,48888328,47971733,80896853,46611567,46225115,48718753,47795464,54580230,53752438,49240417,84042014,44890832,46912785,47028363,47747716,46315704,45607061,47412583,89974889,58487136,45289332,49032912,47118951,48418427,45137161,45128236,86225955,48286784,47053353,46003777,45200082,46749458,48774088,46395136,77994897,48831208,46436638,48223417,45260772,45834202,48597820,48812912,79635308,45567791,46295176,46900736,46523210,45983249,46084994,49273440,56959627,109707114,63665406,64817620,58463039,50481882,51743427,46384873,47862402,75134890,46319720,46421019,48955265,45188926,44764990,45868116,48880295,47741022,75983208,49177496,47304145,48497414,45207222,45833309,53933616,58182795,52302130,87717764,58176547,47909258,47038180,46055987,46045724
Smart,38829436,23930978,23519983,24616862,25106397,54572197,23281686,26094837,26032363,23823878,25443315,24848019,23710085,24052804,23583351,22957710,22281643,24683799,23821201,30735824,24098768,24872563,57664254,22563672,23283471,24919865,23844406,23848422,23777469,23559699,23482944,23005012,25329075,30249413,23385216,23732844,24826599,24064406,23165661,53606962,23139333,24696294,24631142,25208141,25435282,24351344,22724768,22684605,23032680,23635115,25470090,23861809,25071143,23553005,24589641,23757387,22926918,52428419,23701160,24014872,29204299,26060477,23254465,22876938,23138886,23205378,23130407,25034997,26412566,29675537,29486774,25019825,25053293,22389189,53558767,24008625,24024244,24324123,25111306,23731059,23626190,23106757,22671664,24441932,23926069,24501283,23305337,25279541,23041604,22726553,22054502,23754263,55325911,22951015,24248260,23814953,23244201,23351301,23078197,22914870
